event_id,race_id,name,details,start_time,end_time,age_calc_base_date,registration_opens,event_type,distance,volunteer,require_dob,require_phone,giveaway,fetched_date,credentials_used,timing_partner_id
962599,26985,"Jackson County Brevet",,"6/14/2025 08:00","6/14/2025 16:00",,"2/14/2025 00:01",bike_ride,"100 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
963949,23950,"5K Timed Run/Walk","Timed Start and Finish. 1st, 2nd, and 3rd place medals per age group and overall male and female are awarded post-race. ","12/13/2025 08:00","12/13/2025 10:00",,"2/14/2025 00:00",running_race,"3.1 Miles",F,T,T,"Event T-Shirt","2025-06-03 19:25:26",e1lSV9eY...,4
963950,23950,"5K Untimed Run/Walk","This participation type is not eligible for race awards other than ""Best Team Costume"", ""Most Participation"" (group), and ""Best Individual Costume"".","12/13/2025 08:00","12/13/2025 10:00",,"2/14/2025 18:17",running_race,"3.1 Miles",F,T,T,"Event T-Shirt","2025-06-03 19:25:26",e1lSV9eY...,4
963976,103234,"15 km Trail Race",,"2/7/2026 10:00","2/7/2026 13:00",,"7/16/2025 08:30",trail_race,15K,F,T,T,"Classic Castlewood Cup Hooded Sweatshirt","2025-06-03 19:25:24",KMVON3kq...,1
964197,109272,"5K Run/Walk",,"9/13/2025 10:00","9/13/2025 12:00",,"2/10/2025 10:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
964198,109272,"Digitail 5K Run/Walk",,"9/6/2025 10:00","9/13/2025 12:00",,"2/10/2025 01:18",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
964199,109272,"Cat Nap","If you can't attend the event, running isn't your thing, or if you just want to hang out with your cat, then this is the option for you!! You can still support the 5K and receive the race T-shirt!","9/13/2025 10:00","9/13/2025 12:00",,"2/10/2025 10:00",virtual_race,,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
964813,72086,"4 Mile Run/Walk"," ","7/4/2025 09:00","7/4/2025 11:00",,"3/1/2025 11:00",running_race,"4 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
965039,179140,"5 - 6 Year Olds","Run & Bike .5 mile, swim 25 yards","6/29/2025 08:00",,,"3/1/2025 09:43",triathlon,"1.014 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
965040,179140,"7 - 8 Year Olds","Run & Bike .5 mile, swim 25 yards","6/29/2025 08:00",,,"3/1/2025 09:43",triathlon,"1.014 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
965041,179140,"9 - 12 Year Olds","Run & Bike 1 mile, swim 75 yards","6/29/2025 08:00",,,"3/1/2025 09:43",triathlon,"2.043 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
965582,87433,"In Person 5K Run",,"8/9/2025 08:30","8/9/2025 11:30",,"4/1/2025 13:00",running_race,5K,F,T,T,"Swag Bag","2025-06-03 19:25:24",KMVON3kq...,1
965583,87433,"In Person 1 Mile Fun Run/Walks",,"8/9/2025 08:30","8/9/2025 11:30",,"4/1/2025 13:00",running_race,"1 Miles",F,T,T,"Swag Bag","2025-06-03 19:25:24",KMVON3kq...,1
965584,87433,"Virtual 5K Run",,"8/9/2025 08:30","8/9/2025 12:00",,"4/1/2025 13:00",virtual_race,5K,F,T,T,"Swag Bag","2025-06-03 19:25:24",KMVON3kq...,1
965864,114544,"Half Marathon","The half marathon gives our runners the quintessential citrus experience. Featuring a mix of asphalt and dirt surfaces, this course is lined with palm trees and takes participants through citrus groves inside the California Citrus State Historic Park. It's one for the eyes, ears and nose, as the fresh scent of orange blossoms fills much of the course. 

Start time is 6:30am.

","1/10/2026 06:30","1/10/2026 10:30",,"2/13/2025 03:00",running_race,"13.1 Miles",F,T,T,"Long Sleeve Tech T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
965865,114544,10K,"The 10K incorporates the most scenic parts of the half marathon in less than half the distance. The race takes you through scenic streets before winding through the breathtaking beauty of California Citrus State Historic Park. Pass by some live bands in the park before crossing the finish line!

Start time is 7:30am.","1/10/2026 07:30","1/10/2026 10:30",,"2/13/2025 03:00",running_race,"6.2 Miles",F,T,T,"Long Sleeve Tech T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
965866,114544,5K,"The 5K is our most popular race and often sells out fast. It's a scenic course that weaves through gorgeous, wide streets and the California Citrus State Historic Park. It's a great choice for speed demons, families, and those looking to get their first race under their belt. 

Start time is 8:45am.","1/10/2026 08:45","1/10/2026 10:30",,"2/13/2025 03:00",running_race,"3.1 Miles",F,T,T,"Long Sleeve Tech T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
965867,114544,"Kids Fun Run","With volunteers cheering on the kids all along the ~1-mile course, this fun run is not one to miss! Parents can accompany their kids and create beautiful memories. With freshly squeezed orange juice at the finish line, the race is sure to leave a memory for the whole family.

Start time is 9:45am.","1/10/2026 09:45","1/10/2026 10:45",,"2/13/2025 03:00",running_race,"1 Miles",F,T,T,"Long Sleeve Tech T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
965898,179240,"The Fury Half Marathon","The forecast is for a lightning fast course that is primed to celebrate a new Oklahoma state record! Blow down 36th and across Lindsay to the University of Oklahoma. From there, you'll run on the field of Gaylord Family – Oklahoma Memorial Stadium, home of the Sooners! Hook North up Campus Corner and through historic Downtown Norman where you'll join Legacy Trail. Ride the storm to the finish line and be part of a post race celebration that is anything but calm after the storm.


Start time is 7:00 AM at the YFAC. ","2/28/2026 07:00","2/28/2026 11:00",,"8/1/2025 22:20",running_race,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
965899,179240,"Fury EF-5K","Push your limits with the EF-5K! This exciting 5K race offers a dynamic course perfect for runners of all levels. Challenge yourself, enjoy the thrill, and celebrate your achievement at the finish line.

(Includes running through the Gaylord Family – Oklahoma Memorial Stadium)


Start time is 8:00 AM on Campus Corner.","2/28/2026 08:00","2/28/2026 08:45",,"8/1/2025 22:20",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
965900,179240,"Fury F1 Fun Run","Short and sweet doesn't mean this race is any less electrifying. An out-and-back course takes you through famous campus corner. Next, enjoy OU's beautiful campus corridors before taking the field in Gaylord Family-Memorial Stadium. Here you join a long line of champions as you finish LIVE, on one of the nation's  biggest jumbotrons. Register now, and get ready for an unforgettable experience!


Start time is 8:00 AM on Campus Corner.","2/28/2026 08:00","2/28/2026 08:45",,"8/1/2025 22:20",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
965901,179240,"Fury- Half; Wheelchair Race",,"2/28/2026 06:45","2/28/2026 23:00",,"8/3/2025 13:19",wheelchair,,F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
965902,179240,"Fury- EF-5K; Wheelchair Race",,"2/28/2026 07:45","2/28/2026 23:00",,"8/3/2025 13:19",wheelchair,,F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
966119,87538,"5K Run/Walk (17 & Under)",,"6/28/2025 08:00",,6/28/2025,"3/1/2025 11:00",running_race,5K,F,T,T,"Long Sleeve Dry Fit Shirt","2025-06-03 19:25:30",0NffC99H...,8
966120,87538,"5K Run/Walk (18 & Up)",,"6/28/2025 08:00",,,"3/1/2025 11:00",running_race,5K,F,T,T,"Long Sleeve Dry Fit Shirt","2025-06-03 19:25:30",0NffC99H...,8
966121,87538,"5K Electric Bike Class 1 Only  (All ages)","CLASS 1 ONLY
This category is not eligible for Place awards. ","6/28/2025 08:00",,,"3/1/2025 11:00",bike_ride,5K,F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
966122,87538,"5K Bike Ride (17 & Under)eBikes a separate category","Children under the age of 18 must wear a helmet. The same laws that regulate minors on City streets also apply on City beaches.
","6/28/2025 08:00",,6/28/2025,"3/1/2025 11:00",bike_ride,5K,F,T,T,"Long Sleeve Dry Fit Shirt","2025-06-03 19:25:30",0NffC99H...,8
966123,87538,"5K Bike Ride (18 & Up)eBikes a separate category",,"6/28/2025 08:00",,,"3/1/2025 11:00",bike_ride,5K,F,T,T,"Long Sleeve Dry Fit Shirt","2025-06-03 19:25:30",0NffC99H...,8
966730,171298,"5K Run/Walk Participants",,"11/15/2025 08:30","11/15/2025 10:00",,"8/31/2025 07:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
966731,171298,Volunteer,"Just want to watch and cheer on your friends and family?  We would love to have you join us too!","11/15/2025 06:30","11/15/2025 11:00",,"8/31/2025 06:00",running_race,"5 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
966732,171298,"Virtual 5K","Run and join the fun, wherever you are!","11/15/2025 06:30","11/15/2025 11:00",,"8/31/2025 16:09",virtual_race,,F,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
967160,59958,"Tender Hearts 5K",,"10/12/2025 10:00","10/12/2025 12:00",,"2/15/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
967772,91606,"5K Run/Walk",,"10/18/2025 09:00","10/18/2025 11:00",,"3/4/2025 09:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
967773,91606,"1K Run/Walk","Our 1K is perfect for small or senior dogs and their owners, our senior community and kids (of all ages) that want to participate but that want to do a shorter distance. ","10/18/2025 10:00","10/18/2025 11:00",,"3/4/2025 09:00",running_race,1K,F,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
967774,91606,"Virtual Runner",,"10/18/2025 09:00","10/18/2025 11:00",,"3/4/2025 09:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
968052,143219,"Close The Loop 5K Run/Walk","The Close The Loop 5K is dedicated to raising awareness about breast reconstruction options available to women post-mastectomy. We believe that every woman deserves to be fully informed and empowered to make the best decision for herself following a breast cancer diagnosis. By participating in this event, you are supporting our mission to close the breast cancer loop by providing comprehensive information about breast reconstruction.

You can register as an individual, join an existing team (no limit on team size), or register as a team captain and start your own team. Every participant will receive a race t-shirt and an participation medal.","10/10/2025 07:00","10/10/2025 09:00",,"5/14/2025 01:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
968053,143219,"Close The Loop VIRTUAL 5K Run/Walk","The Close The Loop 5K is dedicated to raising awareness about breast reconstruction options available to women post-mastectomy. We believe that every woman deserves to be fully informed and empowered to make the best decision for herself following a breast cancer diagnosis. By participating in this event, you are supporting our mission to close the breast cancer loop by providing comprehensive information about breast reconstruction.

This year's 5K will continue to be hosted BOTH in-person and online. You can register as an individual, join an existing team (no limit on team size), or register as a team captain and start your own team. With this registration you will receive a race t-shirt and an participation medal. ","10/10/2025 07:00","10/10/2025 09:00",,"5/14/2025 01:00",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
968054,143219,"Close The Loop 5K Run/Walk WITHOUT Tshirt or Medal","This registration does NOT come with a t-shirt or medal. 

The Close The Loop 5K is dedicated to raising awareness about breast reconstruction options available to women post-mastectomy. We believe that every woman deserves to be fully informed and empowered to make the best decision for herself following a breast cancer diagnosis. By participating in this event, you are supporting our mission to close the breast cancer loop by providing comprehensive information about breast reconstruction.

You can register as an individual, join an existing team (no limit on team size), or register as a team captain and start your own team. ","10/10/2025 07:00","10/10/2025 09:00",,"5/14/2025 01:00",running_race,5K,F,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
968445,163712,"25 Miles","The Cave Creek Cactus Classic (C4) produced by DFMBA, takes riders through 25 miles of beautiful Sonoran desert, with 2,000 feet of elevation gain. Whoa cowboy, think you’re fast? Last year the race winner rode it in 1 hour and 24 minutes! Mortals should plan for 2 1/2 – 3 1/2 hours and bring plenty of water!","11/8/2025 08:30","11/8/2025 14:00",11/8/2025,"4/15/2025 11:00",mountain_bike_race,"25 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:25",alwfRlvl...,3
968886,141180,"5K Run/Walk","Recognition for top three finishers:
15 and under
16-20
21-29
30-39
40-49
50-59
60-69
70+","6/7/2025 09:10",,,"2/23/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
968887,141180,"10K Run/Walk","Recognition for top three finishers:
15 and under
16-20
21-29
30-39
40-49
50-59
60-69
70+","6/7/2025 09:00",,,"2/23/2025 00:00",running_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
968959,77017,5K,,"8/16/2025 07:30","8/16/2025 09:30",8/15/2025,"1/23/2025 16:05",running_race,5K,F,T,T,"Tech T-Shirt","2025-06-03 19:25:31",hNkiyApi...,9
969081,179651,"5K Run",,"6/7/2025 07:45",,,"6/6/2025 00:01",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
969082,179651,"5K Walk",,"6/7/2025 07:50",,,"6/6/2025 00:01",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
969083,179651,"10K Run",,"6/7/2025 08:30",,,"6/6/2025 00:01",running_race,"6.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
969084,179651,DUO,"5K + 10K","6/7/2025 07:45",,,"6/6/2025 00:01",running_race,"9.3 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
969085,179651,"1 Mile Run Youth",,"6/7/2025 08:45",,,"6/6/2025 00:01",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
969086,179651,"Tot Trot",,"6/7/2025 09:20",,,"6/6/2025 00:01",running_race,,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
969210,136035,"Path to the Parade 5k","Post race party at the Playwright Irish Pub, 1232 Whitney Avenue, Hamden, CT  with entertainment and Hoppy Hour specials.   Bring your friends and family. to help us kick off the parade season!","8/22/2025 18:00","8/22/2025 20:00",,"6/1/2025 00:00",running_only,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
969211,136035,"Path to the Parade 5k WALK","Not up to running? Walkers welcome!","8/22/2025 18:00","8/22/2025 20:00",,"5/10/2025 08:23",walking_only,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
969212,136035,"Path to the Parade 5k Virtual Race","Can't make it race day? Join in the fun on your own and share your results.
Register by August 17, 2025 to receive a race t-shirt. 
T-shirts can be mailed to you. 
*  Virtual participants cannot win overall or age group award since included in official race timing.","8/22/2025 18:00","8/22/2025 20:00",,"5/10/2025 08:45",virtual_race,"3.5 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
969471,172567,"5K Run/Walk",,"12/27/2025 08:00","12/27/2025 12:00",,"10/15/2025 08:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
969637,171439,5K,,"11/27/2025 09:00","11/27/2025 12:00",,"6/17/2025 02:00",running_race,"3.1 Miles",F,T,T,"Longsleeve T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
969638,171439,"Kids 5K",,"11/27/2025 09:00","11/27/2025 12:00",,"6/17/2025 02:00",running_race,"3.1 Miles",F,T,T,"Longsleeve T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
969848,179750,"5K Run/Walk - Adult",,"8/23/2025 07:30","8/23/2025 11:59",,"2/21/2025 18:14",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
969849,179750,"5K Run/Walk - Student",,"8/23/2025 07:30","8/23/2025 11:59",,"2/21/2025 18:14",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
971170,110156,"5K Run/Walk","Race is on August 17th starting at 6PM at the Kelsey Hutchinson Founders Park. The 5K course is undulating, beginners or walkers will find it friendly, yet the faster runners will be challenged. Registration and check-in will start at 4PM. Early packet pickup Friday August 16th from 5-6 at Highlands Recreation Park. Please allow enough time to get checked in. Parking will be available around the Kelsey Hutchinson Park, Highlands Recreation Park, Highlands Ballfield, and Highlands Post Office.  Kids under 5 run 5K for free. Kids 5 to 9 $10.00 for 5K. Day of race price will be $40.00.","8/16/2025 18:00","8/16/2025 22:00",,"11/19/2024 12:00",running_race,5K,F,T,T,"T-Shirt Giveaway","2025-06-03 19:25:26",e1lSV9eY...,4
971171,110156,"5K Stroller Race","Finally all you moms and dads, a stroller only category.  This is a winner take all event. ","8/16/2025 18:00","8/16/2025 22:00",,"11/19/2024 13:33",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
971179,5196,"5K Run/Walk","AJC Peachtree Official Qualifying Event
USA Track and Field Certified Course #GA17065WC

","11/27/2025 08:00",,11/27/2025,"2/28/2025 13:00",running_race,5K,F,T,T,"T-Shirt Long Sleeve","2025-06-03 19:25:26",e1lSV9eY...,4
971200,179923,"K2 Race Test",,"8/3/2030 06:00","8/3/2030 15:00",,"2/25/2025 09:42",running_race,50K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
971256,172137,"Half Marathon",,"2/28/2026 07:15","2/28/2026 10:45",,"2/25/2025 15:15",running_race,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
971257,172137,10K,,"2/28/2026 07:45","2/28/2026 10:00",,"2/25/2025 15:15",running_race,"6.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
971258,172137,5K,,"2/28/2026 07:45","2/28/2026 10:00",,"2/25/2025 15:15",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
971259,172137,"Virtual Augusta Half Marathon, 10K or 5K",,"2/28/2026 07:15","2/28/2026 23:59",,"2/25/2025 15:15",virtual_race,,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
971298,25670,"8K Run","Packet pickup will occur on Friday, February 7th, from 5-7 pm and Saturday, February 8th, from 8-9:45 am at the Bavarian Inn Restaurant in the Family Crest Room.
Registration after January 21st cannot guarantee a runner shirt or medal.","2/7/2026 10:00","2/7/2026 12:00",2/7/2026,"9/30/2025 00:00",running_race,8K,F,T,T,"Runner Shirt","2025-06-03 19:25:35",OiX84NDS...,12
971299,25670,"8K Walk","Packet pickup will occur on Friday, February 7th, from 5-7 pm and Saturday, February 8th, from 8-9:45 am at the Bavarian Inn Restaurant in the Family Crest Room.
Registration after January 21st cannot guarantee a runner shirt or medal.","2/7/2026 10:05","2/7/2026 12:00",2/7/2026,"9/30/2025 00:00",walking_only,8K,F,T,T,"Runner Shirt","2025-06-03 19:25:35",OiX84NDS...,12
971300,25670,"Economy 8K Run",,"2/7/2026 10:00","2/7/2026 12:00",,"9/30/2025 00:00",running_race,,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
971301,25670,"Economy 8K Walk",,"2/7/2026 10:05","2/7/2026 12:00",,"9/30/2025 00:00",walking_only,,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
971550,110937,"COMMUNITY REGISTRATION 5K",,"6/21/2025 08:00","6/21/2025 09:00",,"2/1/2025 08:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
971551,110937,"Police Division",,"6/21/2025 08:00","6/21/2025 09:00",,"6/21/2025 16:02",running_race,,F,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
971552,110937,"Fire Division",,"6/21/2025 08:00","6/21/2025 09:00",,"6/21/2025 23:04",running_race,,F,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
971593,163286,5K,,"6/14/2025 08:30",,,"3/1/2025 14:10",running_race,5K,F,T,T,"T-Shirt & Medal","2025-06-03 19:25:27",vP2zSKDo...,5
971594,163286,10K,,"6/14/2025 08:30",,,"3/1/2025 14:10",running_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
971595,163286,"Youth Dash","This registration is for kids only.  Distance will be determined based on ages registered and will be announced as the race date gets closer. ","6/14/2025 09:30",,6/14/2025,"3/1/2025 19:00",running_race,,F,T,T,"T-Shirt & Medal","2025-06-03 19:25:27",vP2zSKDo...,5
971597,113165,"Shore 2 the Pour Beach Run","On this course you will run on town roads, grassy areas and the beach. ","8/23/2025 09:30","8/23/2025 13:00",,"5/23/2025 00:00",running_race,"3 Miles",F,T,T,"T-Shirt (unisex sizing)","2025-06-03 19:25:32",EuMWyAqP...,10
972455,128166,"First County Bank Father's Day 5K",,"6/14/2025 08:30","6/14/2025 09:30",,"3/5/2025 11:06",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:32",EuMWyAqP...,10
972456,128166,"First County Bank Father's Day 1 Mile Fun Run",,"6/14/2025 08:00","6/14/2025 08:30",,"3/3/2025 11:06",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:32",EuMWyAqP...,10
973186,151545,"Adult 5k Registration (age 21+)","All Adult 5k Registrants (21 years of age or older on race day) will receive 2 drink tickets, a race t-shirt, and a commemorative silicone pint glass.

1st Overall Male and Female will receive awards

Age group prizes will be distributed (0-5, 6-9, 10-14, 15-29, 20-29, 30-39, 40-49, 50-59, 60-69, 70+)","10/12/2025 09:00","10/12/2025 12:00",,"5/31/2025 00:00",running_race,5K,F,T,T,"Race T-Shirt","2025-06-03 19:25:28",yHvMFx1y...,6
973767,112587,"Kids 1 Mile Run (K-5)",,"6/5/2025 18:15",,,"3/26/2025 17:12",running_race,"1 Miles",F,T,T,"Festival of Miles T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
973768,112587,"Middle School Mile (6-8)",,"6/5/2025 18:30",,,"3/26/2025 17:12",running_race,"1 Miles",F,T,T,"Festival of Miles T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
973769,112587,"Junior High Invitational",,"6/5/2025 19:00",,,"5/29/2025 11:16",running_race,,F,T,T,"Festival of Miles T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
973876,161664,"The GOAT 5K",,"6/20/2025 18:30","6/20/2025 20:30",,"3/12/2025 10:50",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
973877,161664,"The GOAT Kids Run","Before the offical 5K begins we'll have a free kids run!  All participants will recieve a medal.","6/20/2025 18:20","6/20/2025 18:30",,"3/11/2025 10:33",running_race,,T,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
974490,116427,"Deer Park Goes Pink 5K",,"10/19/2025 09:00","10/19/2025 11:00",,"1/11/2025 07:42",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
974491,116427,"Deer Park Goes Pink 1 Mile Fun Walk (not timed)",,"10/19/2025 09:00","10/19/2025 11:00",,"1/19/2025 07:42",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
974492,116427,"Post Race Celebration Only","Not participating but want to join in the post race celebration?  Purchase a post race party pass!","10/19/2025 09:00","10/19/2025 11:00",,"1/19/2025 07:42",other,,F,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
974559,86746,"5K Run",,"7/4/2025 08:30","7/4/2025 11:00",7/4/2025,"3/3/2025 11:19",running_race,5K,F,T,T,"","2025-06-03 19:25:24",KMVON3kq...,1
975281,180428,"5K Run/Walk","No Race Day Registration","8/30/2025 07:00",,8/30/2025,"5/1/2025 09:05",running_race,5K,T,T,T,"","2025-06-03 19:25:34",voNeS2VZ...,11
975447,81710,"Hot COCO 5K",,"11/8/2025 10:10",,11/8/2025,"12/29/2024 12:47",running_race,5K,F,T,T,Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
975448,81710,"Kids Fun Run",,"11/8/2025 10:00",,11/8/2025,"12/29/2024 12:47",running_only,"0.5 Miles",F,T,T,Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
975449,81710,"1 Mile Walk",,"11/8/2025 10:10",,11/8/2025,"12/29/2024 12:47",walking_only,"1 Miles",F,T,T,Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
975508,180452,"Warrior 5K",,"6/22/2025 07:00",,,"3/5/2025 14:04",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
975803,163712,"25 Miles Fun Ride","Fun Ride: Same Course, This event is not eligible for awards, making it the perfect choice for participants who want to enjoy the experience without the intensity of racing pressure. Whether you're a casual rider or simply looking for a relaxed adventure, this ride offers a stress-free way to take part. T-shirts are available for purchase separately, so you can grab a memento to remember the day!","11/8/2025 08:30","11/8/2025 14:00",11/8/2025,"3/23/2025 01:35",bike_ride,"25 Miles",F,T,T,"","2025-06-03 19:25:25",alwfRlvl...,3
976545,141696,"Avery Brewing Co. 4K on the 4th",,"7/4/2025 08:00",,7/4/2025,"3/7/2025 14:00",running_race,4K,F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
977205,37704,"5K Run",,"8/2/2025 08:30","8/2/2025 10:00",,"4/25/2025 06:00",running_only,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
977206,37704,"5K Walk",,"8/2/2025 08:30","8/2/2025 10:00",,"4/25/2025 06:00",walking_only,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
977207,37704,"10K Run",,"8/2/2025 08:30","8/2/2025 10:00",,"4/25/2025 06:00",running_only,10K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
977230,70138,5K,,"8/21/2025 18:30",,8/21/2025,"10/5/2024 00:00",running_race,5K,F,T,T,Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
977231,70138,"Virtual 5K",,"8/21/2025 18:30",,8/21/2025,"10/5/2024 00:00",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
977287,150921,"5k Run/Walk",,"9/13/2025 10:30","9/13/2025 13:00",,"3/24/2025 13:04",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
977288,150921,"Virtual 5K",,"9/13/2025 10:30","9/13/2025 13:00",,"3/24/2025 09:09",virtual_race,,F,T,T,"","2025-06-03 19:25:29",8Rs1dOb7...,7
977296,150921,"Kids Fun Run",,"9/13/2025 10:15","9/13/2025 10:30",,"3/24/2025 12:53",running_race,400m,F,T,T,"","2025-06-03 19:25:29",8Rs1dOb7...,7
977299,130229,"32 Mile Ride",,"7/26/2025 08:00","7/26/2025 16:00",,"2/7/2025 00:00",bike_ride,"30 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
977300,130229,"63 Mile Ride",,"7/26/2025 07:30","7/26/2025 16:00",,"2/7/2025 00:00",bike_ride,"60 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
977301,130229,"100 Mile Ride",,"7/26/2025 07:30","7/26/2025 16:00",,"2/7/2025 00:00",bike_ride,"100 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
977302,130229,"*SBL Member - 32 Mile Ride",,"7/26/2025 08:00","7/26/2025 16:00",,"2/7/2025 00:00",bike_ride,"30 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
977303,130229,"* SBL Member - 63 Mile Ride",,"7/26/2025 07:30","7/26/2025 16:00",,"2/7/2025 00:00",bike_ride,"60 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
